critic_loss,policy_loss,steps,walltime
3.905472326524202,0.499694648322601,316,113.88149428367615
3.9202459434863366,0.49964528327579677,319,115.00673842430115
3.9147684072685998,0.49980629079987793,322,116.19842982292175
3.9170601553270714,0.4998955330168786,325,117.35032820701599
3.9175164822854187,0.4999592796812885,328,118.5113377571106
3.917316609317106,0.4998508259578117,331,119.64752984046936
3.91421955229857,0.49988370249794145,334,120.76306056976318
3.913211131497783,0.49980688428751124,337,121.87344646453857
3.917161078852538,0.49968573704866315,340,123.03399991989136
3.9170676288033155,0.499575568790579,343,124.14394450187683
3.899963325945345,0.49923508242929365,346,125.27618217468262
3.913429711484249,0.4989675854258092,349,126.41020035743713
3.917160403137674,0.4991796588795645,352,127.54455614089966
3.9107663818958738,0.4993693559358585,355,128.65291810035706
3.9175103556480924,0.49911324681420466,358,129.7534294128418
3.9119363063105457,0.4992422577706945,361,130.88174390792847
3.912551346801476,0.4990968582522916,364,131.99560737609863
3.916958024897708,0.4991813666621786,367,133.13235330581665
3.9123267017173196,0.4991480685816261,370,134.28591227531433
3.918634393177575,0.4996290093444775,373,135.42687273025513
3.8880013599059575,0.49954339940403236,376,136.5518181324005
3.918202012636454,0.499834536606548,379,137.69912314414978
3.9105032796696197,0.4998350819916606,382,138.82393598556519
3.917902645569861,0.4999077552186696,385,139.93538427352905
3.91218683696627,0.4998451941779233,388,141.06949973106384
3.9122498978447484,0.49982912014942615,391,142.1980619430542
3.9137207035992234,0.49976313639741665,394,143.33124470710754
3.913810843773064,0.49955722584352025,397,144.47603368759155
3.9053874006777276,0.499406731180964,400,145.59452104568481
3.9172361007323357,0.4991873611446086,403,146.74944353103638
3.9144975349079,0.4990980788048601,406,147.89215350151062
3.920932313137485,0.4987061169176885,409,149.02224159240723
3.912346833958141,0.4989814527996492,412,150.14047408103943
3.9117652660028677,0.498675447815312,415,151.30365133285522
3.9125258561564698,0.4980816002784929,418,152.43853163719177
3.912981272614937,0.49810821405379024,421,153.66296291351318
3.916860676686193,0.4982635093643595,424,154.82075715065002
3.900662773328609,0.49775842359785283,427,155.98665857315063
3.917259880577765,0.49747207008613253,430,157.10275769233704
3.91503731827171,0.4979005225522691,433,158.2271158695221
3.9116691237453773,0.4970044389823408,436,159.3368000984192
3.9179376092520206,0.4964530159727928,439,160.47694611549377
3.9165168240467456,0.4956444618664627,442,161.57892870903015
3.9056727846675576,0.49562756708035016,445,162.70328521728516
3.9049441657447526,0.4921232076006763,448,163.82488203048706
3.9099934794623143,0.4937282519395523,451,164.92660570144653
3.9163736207863646,0.49471237442815413,454,166.0778522491455
3.916467402430605,0.49539604290561023,457,167.22387766838074
3.9000176734337684,0.49487839443040427,460,168.3335645198822
3.9169002389225813,0.4964340934176411,463,169.44931054115295
3.9166908543410437,0.49688768268530115,466,170.55263829231262
3.9165874061634245,0.496790006123805,469,171.6690173149109
3.9168000499282147,0.49648040911067925,472,172.78502130508423
3.9129074366381045,0.49653642678245363,475,173.90573024749756
3.9088246130314044,0.4962672555869332,478,175.00356340408325
3.9165711834687444,0.4971353999842655,481,176.12204098701477
3.8919058560155024,0.49778140017619876,484,177.338134765625
3.91423119222556,0.49850987668942914,487,178.51850509643555
3.9096173441592725,0.49913912363268903,490,179.7432632446289
3.9111402086921725,0.4995434044000746,493,180.95126938819885
3.9125195212954686,0.49956980794592176,496,182.1862313747406
3.906598872511509,0.4997006821322143,499,183.41431260108948
3.9170412409881,0.4997847357855332,502,184.67835021018982
3.9156493027147308,0.49958780759798654,505,185.91541862487793
3.915443904036352,0.49971239787191024,508,187.2026081085205
3.9162315219673087,0.49952343745595995,511,188.42641139030457
3.9080537755142832,0.4996221982722324,514,189.69888639450073
3.9109258380839376,0.4994635565895176,517,190.92844247817993
3.901855681715417,0.499635001938136,520,192.20327925682068
3.9155708893442815,0.4995723870194575,523,193.4346239566803
3.902815369076899,0.4995848162353528,526,194.67062258720398
3.9020049910422747,0.49873191762743563,529,195.95839619636536
3.9006091211442593,0.49855772232916734,532,197.24373841285706
3.9092664902772967,0.49873576693292176,535,198.55481934547424
3.915252188076558,0.49857711674488875,538,199.74488043785095
3.9093987800748393,0.4978676609495531,541,201.043274641037
3.915432449071242,0.49784873963322485,544,202.27447652816772
3.915058978359675,0.49720008094975754,547,203.52603793144226
3.9149180342365586,0.49615751262127933,550,204.76751971244812
3.903265975537666,0.49644402870933374,553,206.02159929275513
3.9012093143319175,0.49677558693824564,556,207.26045489311218
3.907918658071737,0.49683373499728317,559,208.52787256240845
3.9092774237539545,0.49727603396562525,562,209.77112936973572
3.9071705392059743,0.49762376598935243,565,211.00171995162964
3.9156516607277068,0.4977559451800897,568,212.27013731002808
3.91468649066163,0.4981591982597149,571,213.55144357681274
3.908505108927967,0.4987636227010944,574,214.78424835205078
3.9152511672243437,0.4988310083778801,577,215.9351761341095
3.905590621726415,0.49889424345682254,580,217.06852531433105
3.894244676486075,0.4986734402930655,583,218.1949110031128
3.9035585874414016,0.4989469187636339,586,219.31726169586182
3.9146726509389493,0.4989647353970825,589,220.42710614204407
3.9150357524637744,0.49891816669111677,592,221.52457547187805
3.889165848520496,0.49867997715349677,595,222.63928270339966
3.914385358604102,0.49840776319191804,598,223.78286576271057
3.893281273332527,0.49814312572672304,601,225.0036563873291
3.91362376863432,0.49847176124927095,604,226.24296879768372
3.9025196764776067,0.49915142334548246,607,227.48519682884216
3.900944425965058,0.49941847082865853,610,228.74994206428528
3.905112974093809,0.499493010812101,613,230.0362617969513
3.9133176696177783,0.4996419233025651,616,231.29118132591248
3.9132304915067078,0.4992283614832301,619,232.55027675628662
3.913085134875731,0.4988982157479584,622,233.78660821914673
3.912675448076791,0.4978999468496404,625,234.95691561698914
3.9093772661133093,0.4965358991380922,628,236.0792155265808
3.9075531439650844,0.4953179198840554,631,237.28172850608826
3.9137643141149328,0.49616114282304746,634,238.54138159751892
3.9135160515562246,0.4976368656718716,637,239.76697373390198
3.902237243121929,0.49865422336209736,640,240.99366354942322
3.9139087595239763,0.49934932548858324,643,242.25938940048218
3.9065096977111438,0.49976689360411564,646,243.51568031311035
3.9149454586468595,0.4996821781111501,649,244.7391119003296
3.9135351242825105,0.4997432303032561,652,245.99456930160522
3.90506269435381,0.49955872051558275,655,247.28515100479126
3.9089226672571105,0.4996648408891373,658,248.51997232437134
3.9130993766118434,0.4993506864615047,661,249.80016589164734
3.912684906801657,0.49890220485438386,664,251.03008365631104
3.9149146633859173,0.49868300117921427,667,252.3085241317749
3.9132621406799477,0.49904766810231527,670,253.58553504943848
3.9128987522869654,0.49895290856858987,673,254.83172249794006
3.9052118906480313,0.4976778079583687,676,256.0702426433563
3.907774425770172,0.49787718400173864,679,257.3223180770874
3.9036446884917972,0.49714834206726366,682,258.5797336101532
3.913216734137631,0.49727829382817856,685,259.83084416389465
3.9135487322980342,0.4974650863170972,688,261.0687849521637
3.8997142482541274,0.497431255156893,691,262.30910754203796
3.9134560807188334,0.4970752660889252,694,263.54522466659546
3.896664315492856,0.4975044685393337,697,264.80251479148865
3.9061811630781618,0.49752861520190694,700,266.016366481781
3.8936297901632155,0.4979622196319543,703,267.27405071258545
3.89903371872009,0.4981403175887954,706,268.51121830940247
3.8986681743976757,0.49777828301602906,709,269.8038926124573
3.896746093680817,0.49623583077687095,712,271.0364763736725
3.8947749727927627,0.4929082619676096,715,272.3021845817566
3.8883687410703116,0.4900376627961174,718,273.6212010383606
3.8927940781555392,0.4878538508578031,721,274.8501558303833
3.890953412092288,0.48426056353580815,724,276.0903215408325
3.892690064959246,0.48348575899728385,727,277.3537199497223
3.897010497117071,0.4848363267890661,730,278.58018350601196
3.8965026511460197,0.48421209491995876,733,279.8475513458252
3.898038560811946,0.4870364350419667,736,281.0884175300598
3.8956343079377254,0.48966070649055693,739,282.3394191265106
3.8903126436320576,0.48926087373135096,742,283.5791847705841
3.896483324341805,0.4899900192325869,745,284.7963137626648
3.898947344391856,0.49087615967046766,748,286.01543402671814
3.89608361985099,0.48893857307327737,751,287.1350679397583
3.8796419194282894,0.48713279183978975,754,288.24407291412354
3.8904216287671467,0.487697220955272,757,289.3469796180725
3.8823949735111407,0.4880353836845739,760,290.4718806743622
3.861108078290167,0.48697390255851025,763,291.5916414260864
3.8876407141796454,0.4924368424368617,766,292.7044813632965
3.890879108241154,0.4945172887750011,769,293.83210611343384
3.878999040371415,0.4957627261371387,772,294.95147609710693
3.883309321903586,0.49611544137340413,775,296.0567853450775
3.889576263150837,0.49649386515594085,778,297.16880559921265
3.8975492707174784,0.4967945783113472,781,298.32313442230225
3.888171832398175,0.4947582767522247,784,299.4316370487213
3.8846817366053203,0.493541374046778,787,300.5830945968628
3.8805242353341134,0.49185358639852483,790,301.72521448135376
3.898193352178421,0.49126184638078824,793,302.8675055503845
3.890037967346384,0.4906839469091584,796,304.0302197933197
3.8970184178452962,0.4915469279199668,799,305.149409532547
3.902868141955199,0.4917886180298363,802,306.27955985069275
3.896855418543372,0.4905225303236441,805,307.381365776062
3.883103596499164,0.4892701124704353,808,308.4885902404785
3.9028407746967493,0.4874769247393649,811,309.62352681159973
3.897830261710112,0.48736637566214785,814,310.7514822483063
3.8894925684222033,0.48669024782106496,817,311.8703684806824
3.8932521423967312,0.48719442459286266,820,312.9740524291992
3.903231971826602,0.48797489626491053,823,314.12944984436035
3.895549559434583,0.48932147577785284,826,315.3334274291992
3.902151501442729,0.4891400083452292,829,316.5953404903412
3.882588348150402,0.487380629450827,832,317.84198927879333
3.9029884049466435,0.48880747516356904,835,319.16426157951355
3.8762609161547665,0.491490152140086,838,320.4005970954895
3.892998874624574,0.4904999050120255,841,321.64037251472473
3.9039651988308095,0.4934617965080129,844,322.8828890323639
3.8944425866075187,0.4938930680672746,847,324.15402150154114
3.9028005385477877,0.49506484813475515,850,325.3908762931824
3.9040188157854914,0.49395393272257815,853,326.6254839897156
3.8967242818739587,0.4943029266811696,856,327.86336064338684
3.8946060040471897,0.4932435390018497,859,329.10906624794006
3.903304094180087,0.49319823849554045,862,330.4243731498718
3.896416266190243,0.49437828281721685,865,331.71543049812317
3.8942077990934303,0.49189969695899316,868,332.94015288352966
3.8895781890022088,0.49191780365851595,871,334.1739819049835
3.8854235196098648,0.49206751605853793,874,335.3964192867279
3.9036311816204456,0.49376699515698613,877,336.62788343429565
3.8981567779175768,0.49486395380176085,880,337.8327667713165
3.8961213581655665,0.49495746537760477,883,339.126540184021
3.904950725706958,0.49561635997959314,886,340.4231986999512
3.8824963844769593,0.496155174052237,889,341.6517987251282
3.8931784936200513,0.4975003979450393,892,342.91601276397705
3.9030415100959397,0.49750853358949565,895,344.15844464302063
3.895279537199731,0.4961883165305503,898,345.38701701164246
3.895939097023306,0.4951864516136971,901,346.661746263504
3.8912041917589377,0.495104201548079,904,347.9247953891754
3.869916485353296,0.49564724363842083,907,349.19579696655273
3.900639362308099,0.49664738364495764,910,350.45675015449524
3.894364186169888,0.4980665650857221,913,351.72037529945374
3.8971652579052485,0.49821912816112435,916,352.9932029247284
3.8899657206671403,0.49716309648223933,919,354.2382438182831
3.906652960714075,0.4969501992830381,922,355.48259019851685
3.9061535323564245,0.49584602218929824,925,356.7087414264679
3.9055530648543675,0.49149290264099665,928,357.97245168685913
3.8843042012157136,0.48845976728880297,931,359.2272002696991
3.906794344775085,0.48885766247182655,934,360.4743905067444
3.89761523298679,0.49200567696276065,937,361.68183040618896
3.90767894208604,0.4951687628024273,940,362.89502453804016
3.8965025055639524,0.4967573492038604,943,364.0991311073303
3.888886520741198,0.4956338361423307,946,365.2702901363373
3.887189945450613,0.49455967984948573,949,366.4144072532654
3.906004949991904,0.4933287628355414,952,367.5406827926636
3.90561652456769,0.49203703271503907,955,368.7120506763458
3.8881792049861383,0.49256587316019074,958,369.9251925945282
3.887498034403891,0.4927707845068968,961,371.13661670684814
3.887183185148732,0.49345065230694607,964,372.4028482437134
3.88626991417754,0.4957831171012478,967,373.665411233902
3.906384935451973,0.4968043041667147,970,374.9285397529602
3.89498031514408,0.49583897145040906,973,376.19470262527466
3.896672713358339,0.4945990308110859,976,377.42088747024536
3.905796729819479,0.49505559250544084,979,378.6636698246002
3.9050780629642112,0.4934573123665098,982,379.90952372550964
3.90494047695464,0.49114056580169063,985,381.15425634384155
3.9053556661351996,0.48941428952975524,988,382.4234857559204
3.8983987485212523,0.49051624085314915,991,383.6529378890991
3.8934026854264028,0.4924496365788855,994,384.88357973098755
3.8963002808834,0.491317926730957,997,386.0934178829193
3.905910209597108,0.4931355750392913,1000,387.2765712738037
3.9059067678979,0.49197087057024624,1003,388.4168150424957
3.895992267276281,0.4935542792041291,1006,389.5891444683075
3.9069543263492834,0.4934707370943415,1009,390.76765418052673
3.9079915439954434,0.49401192867517546,1012,391.9548282623291
3.905974221569146,0.4943670376766305,1015,393.230105638504
3.8921447188086815,0.4934475535212407,1018,394.4841351509094
3.8995487178114,0.48852908347131907,1021,395.73640179634094
3.884155745967866,0.4841393324715868,1024,396.9607994556427
3.8974172159488685,0.4893314172383409,1027,398.2325553894043
3.9062954557172485,0.49087209263102666,1030,399.5387613773346
3.898069678223592,0.49136695963751753,1033,400.8168189525604
3.896756444597876,0.4883331038687427,1036,402.13674449920654
3.907617528024625,0.4890759736515009,1039,403.38641715049744
3.905895309224098,0.48759479813710904,1042,404.6186845302582
3.895960916879339,0.48804725789253545,1045,405.85201597213745
3.89733017224317,0.488017893912922,1048,407.08457040786743
3.885952854548904,0.4899396810788169,1051,408.3300197124481
3.893771120184539,0.4908362765227178,1054,409.5685520172119
3.906201794820217,0.49035735366994304,1057,410.837424993515
3.8840096846915473,0.4878413481288414,1060,412.1376566886902
3.9063081363342214,0.4908843204921983,1063,413.38582944869995
3.8784596620804965,0.49229701796567393,1066,414.62638545036316
3.882366596054034,0.49098339635294586,1069,415.8702721595764
3.9077249398718417,0.49297202468188184,1072,417.1450254917145
3.9058850054079413,0.49266287879525406,1075,418.3748390674591
3.8984140902222615,0.4924804225373306,1078,419.63578629493713
3.908510518189008,0.49358697603558876,1081,420.87828373908997
3.9061334067943703,0.4940630948869682,1084,422.11734414100647
3.8628167616236015,0.49179612111897575,1087,423.3520505428314
3.8797415182172834,0.4900245499715806,1090,424.6384177207947
3.8859504138021874,0.4910803656616194,1093,425.89537143707275
3.8945722880898934,0.4926486068197271,1096,427.14434933662415
3.894787725542426,0.4926980235066283,1099,428.3934717178345
3.8906711285685716,0.49103373217648516,1102,429.66113328933716
3.8890768059282177,0.49031398361621953,1105,430.9505522251129
3.8892716522006134,0.4881680564038928,1108,432.23271465301514
3.887720479152904,0.48884174883811427,1111,433.44778418540955
3.9000090280196478,0.4877705789467164,1114,434.67701959609985
3.8911199150643787,0.4842628199884348,1117,435.8832542896271
3.8919777371769486,0.48495331179937334,1120,437.08730912208557
3.8999193980461273,0.4829425034899696,1123,438.3368766307831
3.9004993419100593,0.4847769217809492,1126,439.61874556541443
3.899875694739948,0.4866850176328997,1129,440.85468220710754
3.896055461806408,0.48649703162880176,1132,442.10359025001526
3.893484643145063,0.48034889335743525,1135,443.27298378944397
3.9003827431375635,0.47878233385030455,1138,444.50499534606934
3.8823828243963456,0.47996463439034276,1141,445.7428767681122
3.8792263322952723,0.48125504677369624,1144,446.95146465301514
3.9034229519975074,0.483489692844308,1147,448.1926598548889
3.890542832705172,0.4855742901437814,1150,449.42762327194214
3.8909869245266537,0.48380416618085276,1153,450.66245126724243
3.8954850837771375,0.4817731455570912,1156,451.9156913757324
3.9000957447558413,0.4866907437892968,1159,453.1632807254791
3.891194000416826,0.4864276827006434,1162,454.42918825149536
3.900266116931351,0.4858688171649528,1165,455.7192180156708
3.891116243790046,0.48554732236190057,1168,457.0166811943054
3.8915957631018006,0.48624236895030737,1171,458.2876613140106
3.900285172818623,0.4837858221289269,1174,459.52419900894165
3.888791975397516,0.48499855432948596,1177,460.81061840057373
3.8723356641400244,0.4865664555687933,1180,462.0751864910126
3.880151361039825,0.4871540784503084,1183,463.31237387657166
3.878799774336658,0.4889891285081973,1186,464.5069558620453
3.899578467059044,0.4874317342523878,1189,465.7157726287842
3.8996872515216046,0.48616479773710974,1192,466.8945050239563
3.899318537496591,0.48418345768645865,1195,468.0072455406189
3.877969052182114,0.483360083736907,1198,469.11616349220276
3.8847167763903556,0.48499046584200095,1201,470.2704436779022
3.896346851730334,0.4846342509953504,1204,471.41599345207214
3.890322098898655,0.48181546396113173,1207,472.54661870002747
3.8823694571182794,0.4739281618831443,1210,473.656943321228
3.878884472998453,0.47022410730903974,1213,474.79504799842834
3.8942626719514677,0.4755071003720084,1216,475.9143054485321
3.8939039731393543,0.47727995774287507,1219,477.0549957752228
3.8735487621348437,0.47101620358554896,1222,478.1642315387726
3.887923561881755,0.4716140572227609,1225,479.29628133773804
3.8945103163896775,0.4699141391405752,1228,480.4276382923126
3.8846975011809635,0.46692909519142345,1231,481.55866503715515
3.894141545116837,0.46905541153036645,1234,482.6769976615906
3.8827810823547253,0.47006539447963713,1237,483.8015525341034
3.8845318426819286,0.47277388561367806,1240,484.9136393070221
3.895754002505748,0.47484955191163,1243,486.04071950912476
3.883903438861267,0.47354404877608325,1246,487.1817970275879
3.892793592050801,0.4679141550729856,1249,488.3245494365692
3.8834382362786846,0.46837355382282364,1252,489.46299505233765
3.884833337599382,0.47134834975384343,1255,490.61596751213074
3.894612612013276,0.47483966555605667,1258,491.72285556793213
3.860012556126054,0.47473259009387136,1261,492.86197781562805
3.8937770127877007,0.4692985967616132,1264,494.01296305656433
3.8723935483625196,0.46813238199356766,1267,495.12490725517273
3.8855277177891105,0.47253027036431,1270,496.2420918941498
3.894246854337049,0.4735229370786987,1273,497.3673994541168
3.8943241053467093,0.47269352869338077,1276,498.50228810310364
3.887767467453411,0.46512548027222633,1279,499.6082696914673
3.8747454803468524,0.45817200210071624,1282,500.73166847229004
3.895819745316722,0.458263988323408,1285,501.84028816223145
3.8842495342413317,0.4647280255860058,1288,502.9709906578064
3.894372136423148,0.4639913867259757,1291,504.0965955257416
3.8955842390564683,0.4636421918537805,1294,505.22756791114807
3.8730965513597817,0.4570943669979106,1297,506.34827637672424
3.879448202514425,0.4590215089410262,1300,507.44905495643616
3.8951832305028473,0.4610952884808327,1303,508.5849597454071
3.885453819213083,0.463026528722255,1306,509.73771572113037
3.859093073293413,0.46267931812630814,1309,510.8617618083954
3.8955364909816845,0.4648743157458291,1312,512.0134024620056
3.8943549580259065,0.4643746121818827,1315,513.1333355903625
3.885103785901366,0.4586826509853023,1318,514.2684919834137
3.8948718786363385,0.44976329408757953,1321,515.3798441886902
3.8737439949968415,0.4508945253293951,1324,516.4985074996948
3.8945921156601653,0.46041005565417215,1327,517.6190943717957
3.8714303504695904,0.46138678761853896,1330,518.7420539855957
3.871156153134372,0.46277969231375254,1333,519.8904564380646
3.895607316141537,0.45583047637630414,1336,521.0114138126373
3.8953896722777945,0.4577570126633159,1339,522.1264626979828
3.8934162189849815,0.4622611764878657,1342,523.2295763492584
3.877447904761823,0.4551703879833414,1345,524.3549928665161
3.8858554027972563,0.4525388249613854,1348,525.4851241111755
3.895003836400816,0.45646630519381054,1351,526.6239445209503
3.89415891261342,0.4563754799002657,1354,527.7631785869598
3.8714379539889636,0.4553341063534026,1357,528.891280412674
3.8945457874002773,0.45638209546313857,1360,530.0418798923492
3.8865383146877734,0.4527317510642242,1363,531.1808214187622
3.8841633840911776,0.44965121533339675,1366,532.3054871559143
3.882965577914878,0.45443266152765593,1369,533.4195158481598
3.8828039767081792,0.45718434039443134,1372,534.5490608215332
3.895481697139301,0.4593114177643849,1375,535.6652510166168
3.897154388696066,0.45784233823118237,1378,536.820032119751
3.8932116592496917,0.46305931419180857,1381,537.9437096118927
3.894221398390579,0.45830067093261184,1384,539.0536510944366
3.8947985911583176,0.4524656644635408,1387,540.1569316387177
3.893879692836257,0.4545103700509192,1390,541.2764308452606
3.8949378603088434,0.4515468229152595,1393,542.4122042655945
3.8835053575667393,0.4521328881600786,1396,543.5510008335114
3.8952338212372535,0.45783373562553664,1399,544.726639509201
3.883729766284087,0.4591590311032757,1402,545.8964040279388
3.885595300208288,0.460677568710418,1405,547.0257186889648
3.875511361629254,0.45939086847397714,1408,548.1932573318481
3.8952213576585493,0.459857228112164,1411,549.3383367061615
3.895315050859587,0.4591404412170999,1414,550.4614310264587
3.8859732032958694,0.4526029132865843,1417,551.5655415058136
3.893841489397725,0.4584209663668889,1420,552.6905462741852
3.893646914695548,0.45534266256488887,1423,553.8091769218445
3.8817728508879794,0.4544964966142695,1426,554.9359047412872
3.8852853152443734,0.45454914324188594,1429,556.068621635437
3.882442168869835,0.46008436012603693,1432,557.2088241577148
3.8710766023226384,0.46831513167233485,1435,558.3411910533905
3.894560815824219,0.4664230325901966,1438,559.4659533500671
3.878288824156863,0.4635182130255734,1441,560.5730783939362
3.896966232607529,0.4628445172477894,1444,561.7125644683838
3.882407265460147,0.4657987138013231,1447,562.8303315639496
3.876597516698916,0.46045030084908756,1450,563.9506523609161
3.869574695319831,0.4606707215618423,1453,565.0650947093964
3.894849090483045,0.46293276942570105,1456,566.179440498352
3.8937205720426498,0.46059341531664966,1459,567.2956581115723
3.8672340415767437,0.45521479304748985,1462,568.4404101371765
3.8950954748957383,0.45391653274670307,1465,569.573294878006
3.8954650912004354,0.4602717893779763,1468,570.7313597202301
3.8790746661243634,0.4567388620515506,1471,571.8526048660278
3.8933373870778993,0.44802036120657074,1474,572.9776196479797
3.8795094116039746,0.4388922836109159,1477,574.1485795974731
3.8745890804971386,0.4418548666818305,1480,575.3149960041046
3.8903731986586987,0.4543838038072142,1483,576.4342732429504
3.86717820576815,0.4566781911055229,1486,577.5982239246368
3.8828214919024218,0.4522085540677898,1489,578.7212073802948
3.8949483727253646,0.4492977792476128,1492,579.833728313446
3.8732336663177196,0.44844002730974464,1495,581.005339384079
3.8963994440383556,0.44550575400800235,1498,582.1475372314453
3.8779273574442565,0.4486328808967047,1501,583.2944488525391
3.8948184688025336,0.4553201737522539,1504,584.4207363128662
3.894852869992941,0.4566371656077265,1507,585.533495426178
3.894532460257736,0.4522978435863828,1510,586.6483645439148
3.895220217745944,0.45267500514106024,1513,587.7795066833496
3.8846786880323716,0.45402756443805103,1516,588.9432151317596
3.894614618205458,0.45138300831399647,1519,590.0818192958832
3.8850175293198994,0.44982847932369774,1522,591.1917078495026
3.882076997026532,0.4486539731951623,1525,592.3463470935822
3.894565337479447,0.4467948431659362,1528,593.5241310596466
3.8832907077123435,0.44928915410120457,1531,594.6618883609772
3.89573181619531,0.45583645176614884,1534,595.7764389514923
3.8743310459713833,0.45377160505021197,1537,596.9033961296082
3.885899838919604,0.45870934582862916,1540,598.0327911376953
3.894837344362214,0.4539539825139633,1543,599.1598618030548
3.88159684458521,0.452353147615577,1546,600.3475105762482
3.8691458272899726,0.44795695997077,1549,601.5008490085602
3.874032774781707,0.44629434401112905,1552,602.6267244815826
