average_execution_times,average_service_times,average_transmision_times,average_vehicle_SINRs,average_vehicle_intar_interference,average_vehicle_inter_interference,average_vehicle_interferences,average_wired_transmission_times,cumulative_reward,episode_length,episode_return,episodes,local_rate,offload_rate,service_rate,steps,steps_per_second
4.777381150648579,9.766129236050855,4.6299988276135515,46.56765729179872,1.987663967554149e-07,7.133544623364909e-09,2.0589994137877962e-07,0.35874925778872063,194.75244856193007,300,"[ 35.56389757  65.49160398  32.61601348  56.85645084  40.06187586
  38.62374875  32.10077797  33.10720106  28.16789829 194.75244856]",842,0.10609816559246406,0.8939018344075359,0.6385721368368865,252600,76.80154221846863
4.852559246803502,9.840929743424509,4.6299988276135515,46.56765729179872,1.987663967554149e-07,7.133544623364909e-09,2.0589994137877962e-07,0.3583716690074557,193.05522023556082,300,"[ 35.73417664  67.68253579  34.2626174   56.02413244  37.38074945
  38.23662558  31.0149353   31.33354945  25.04267217 193.05522024]",843,0.11303916707982152,0.8869608329201785,0.6351016360932077,252900,83.00746808563834
4.837566607339052,9.825757734010548,4.6299988276135515,46.56765729179872,1.987663967554149e-07,7.133544623364909e-09,2.0589994137877962e-07,0.3581922990579341,196.28229360079195,300,"[ 35.58354965  68.80908025  34.44377713  56.58664901  39.52923022
  38.09603864  31.75847228  31.67507285  26.56962639 196.2822936 ]",844,0.10882498760535449,0.8911750123946455,0.641298958849777,253200,83.5755911073302
4.696772902100153,9.687517329467662,4.6299988276135515,46.56765729179872,1.987663967554149e-07,7.133544623364909e-09,2.0589994137877962e-07,0.36074559975395465,197.75898480604357,300,"[ 35.55231199  67.71955788  35.51146202  60.18447555  38.87372124
  37.51207419  31.85150488  30.95467815  26.27047494 197.75898481]",845,0.11303916707982152,0.8869608329201785,0.6492315319781854,253500,85.54933007532446
4.731696601769264,9.719288258984815,4.6299988276135515,46.56765729179872,1.987663967554149e-07,7.133544623364909e-09,2.0589994137877962e-07,0.35759282960199557,199.20372838375923,300,"[ 36.53750289  68.54611906  36.20165073  61.5027866   36.98702389
  37.31207762  30.25628086  32.93649423  26.32185861 199.20372838]",846,0.11477441745166088,0.8852255825483392,0.6512146752602875,253800,83.34947055195514
4.684642287533726,9.670165595150994,4.6299988276135515,46.56765729179872,1.987663967554149e-07,7.133544623364909e-09,2.0589994137877962e-07,0.35552448000372217,198.3740109993205,300,"[ 37.59762379  68.86133713  36.53096759  58.34965633  40.12003024
  39.62181571  31.10998502  31.82935793  25.45293927 198.374011  ]",847,0.10808130887456618,0.8919186911254338,0.6509667823500248,254100,84.72467922667367
4.5879464724466175,9.568973863925114,4.6299988276135515,46.56765729179872,1.987663967554149e-07,7.133544623364909e-09,2.0589994137877962e-07,0.3510285638649474,203.0574298766247,300,"[ 36.24730049  70.65617149  35.87008308  62.40991055  40.56074623
  37.48807264  32.91950512  33.48512355  26.21251934 203.05742988]",848,0.12072384729796728,0.8792761527020327,0.6648487853247397,254400,87.39999080359237
4.586775219744076,9.567712158034933,4.6299988276135515,46.56765729179872,1.987663967554149e-07,7.133544623364909e-09,2.0589994137877962e-07,0.3509381106773007,200.19284941065118,300,"[ 36.6833745   70.74091462  32.26483079  61.23548912  39.08377167
  38.17788203  32.95218653  32.28615377  27.35649611 200.19284941]",849,0.11948438274665345,0.8805156172533466,0.6561725334655429,254700,83.26206413414027
4.730660039095054,9.707218462427194,4.6299988276135515,46.56765729179872,1.987663967554149e-07,7.133544623364909e-09,2.0589994137877962e-07,0.34655959571858397,197.2792871430253,300,"[ 36.33409468  72.72467961  34.448263    58.05961353  39.78050886
  37.87890295  30.42798414  29.41700965  25.84408451 197.27928714]",850,0.12692117005453643,0.8730788299454636,0.6472483886960833,255000,86.55208025661912
4.561893051550634,9.538781637109084,4.6299988276135515,46.56765729179872,1.987663967554149e-07,7.133544623364909e-09,2.0589994137877962e-07,0.3468897579448946,199.1850183614114,300,"[ 37.33691224  72.27004721  35.46798723  60.95576236  37.63649342
  36.30087761  31.38395615  31.39983902  24.13280494 199.18501836]",851,0.12865642042637582,0.8713435795736242,0.6534457114526524,255300,86.23175623305147
4.770471073297159,9.747832654362433,4.6299988276135515,46.56765729179872,1.987663967554149e-07,7.133544623364909e-09,2.0589994137877962e-07,0.3473627534517198,195.21380717665528,300,"[ 35.54027096  68.14054326  31.49385069  59.12146291  40.38326362
  37.61571891  32.007097    30.54768664  24.15197733 195.21380718]",852,0.1249380267724343,0.8750619732275657,0.6393158155676748,255600,85.01605100485243
4.719648440151053,9.696414143164903,4.6299988276135515,46.56765729179872,1.987663967554149e-07,7.133544623364909e-09,2.0589994137877962e-07,0.34676687540029,198.3561140441943,300,"[ 36.09150001  72.49656522  34.21368024  57.69985289  37.3540823
  35.08587016  30.77968693  33.41342943  26.10252171 198.35611404]",853,0.12394645513138325,0.8760535448686168,0.6504709965294992,255900,86.34349649758465
4.660130177243213,9.635798759469552,4.6299988276135515,46.56765729179872,1.987663967554149e-07,7.133544623364909e-09,2.0589994137877962e-07,0.3456697546127778,197.9532462119923,300,"[ 36.52055278  73.32225467  34.51433235  56.19316589  37.65117902
  37.27131587  30.71101212  32.2739582   26.80408884 197.95324621]",854,0.12369856222112048,0.8763014377788795,0.6494794248884482,256200,84.27940072593451
4.754714850670123,9.72747230227309,4.6299988276135515,46.56765729179872,1.987663967554149e-07,7.133544623364909e-09,2.0589994137877962e-07,0.3427586239894175,197.47238898872024,300,"[ 34.52044802  71.93656479  35.45189516  58.38321472  37.76926246
  36.34085354  30.45854298  33.4409413   26.03758859 197.47238899]",855,0.12592959841348536,0.8740704015865146,0.6474962816063461,256500,82.8677240634986
4.795272033569821,9.770741489342216,4.6299988276135515,46.56765729179872,1.987663967554149e-07,7.133544623364909e-09,2.0589994137877962e-07,0.34547062815883456,192.79360659550278,300,"[ 34.41994724  69.80629168  31.98283262  55.95273776  37.49954356
  36.95983692  31.50842853  30.38382356  26.30292632 192.7936066 ]",856,0.12295488349033218,0.8770451165096679,0.6336142786316311,256800,78.69257467232096
4.753481363327136,9.72633386133205,4.6299988276135515,46.56765729179872,1.987663967554149e-07,7.133544623364909e-09,2.0589994137877962e-07,0.34285367039135706,194.7108682081592,300,"[ 35.98303338  71.07300355  32.52542716  54.41020446  37.91667494
  36.06756103  32.25477622  31.97402656  24.49395141 194.71086821]",857,0.13187902825979178,0.8681209717402082,0.6405552801189885,257100,74.61621864205242
4.676925314110721,9.654217794185998,4.6299988276135515,46.56765729179872,1.987663967554149e-07,7.133544623364909e-09,2.0589994137877962e-07,0.347293652461716,198.67335463384214,300,"[ 35.70553754  73.06088591  35.54379566  57.47673607  38.06026022
  36.9211944   31.11287384  31.09571742  24.57507243 198.67335463]",858,0.13113534952900346,0.8688646504709965,0.650718889439762,257400,77.0224832790322
4.5467399309429295,9.518993825257159,4.6299988276135515,46.56765729179872,1.987663967554149e-07,7.133544623364909e-09,2.0589994137877962e-07,0.3422550667006753,199.17391944570716,300,"[ 35.86750905  73.74925285  35.93797223  55.90615802  37.75865473
  36.94543062  31.31773161  33.3455668   26.03823094 199.17391945]",859,0.1279127416955875,0.8720872583044125,0.6524541398116014,257700,80.59754436787172
4.543107599815975,9.519552995308652,4.6299988276135515,46.56765729179872,1.987663967554149e-07,7.133544623364909e-09,2.0589994137877962e-07,0.3464465678791153,200.8712296690239,300,"[ 35.82727629  72.02745037  34.14918973  59.47006372  39.87749496
  39.27881902  32.3205194   31.5837287   26.38966696 200.87122967]",860,0.12915220624690135,0.8708477937530986,0.6574119980168567,258000,83.07298927200206
4.566269450626036,9.546677065753691,4.6299988276135515,46.56765729179872,1.987663967554149e-07,7.133544623364909e-09,2.0589994137877962e-07,0.3504087875140967,199.69270662258265,300,"[ 35.5968582   74.77148279  34.28771767  59.98842677  38.48080028
  35.69736361  31.44881912  33.54643245  25.2660542  199.69270662]",861,0.13039167079821518,0.8696083292017849,0.6559246405552801,258300,87.58943732076774
4.803873769333187,9.783050171450837,4.6299988276135515,46.56765729179872,1.987663967554149e-07,7.133544623364909e-09,2.0589994137877962e-07,0.3491775745040842,195.00729477780558,300,"[ 35.1894832   71.93056836  34.69244617  55.43167727  38.46425143
  35.54987964  31.03396911  32.29715916  26.59013792 195.00729478]",862,0.12394645513138325,0.8760535448686168,0.641298958849777,258600,83.0423804865738
4.688040704666002,9.671560880943595,4.6299988276135515,46.56765729179872,1.987663967554149e-07,7.133544623364909e-09,2.0589994137877962e-07,0.35352134866403584,197.48873585994326,300,"[ 35.50703038  71.19833184  35.06797336  54.78612454  40.02553805
  37.08496071  29.35169693  33.5945778   25.92902185 197.48873586]",863,0.11973227565691621,0.8802677243430838,0.6472483886960833,258900,86.06783065278354
4.637154646903676,9.621174621455754,4.6299988276135515,46.56765729179872,1.987663967554149e-07,7.133544623364909e-09,2.0589994137877962e-07,0.3540211469385202,196.68490756319693,300,"[ 38.93580001  70.70973371  35.03529225  58.67580251  36.75042124
  35.10308463  29.62634685  33.82594145  25.19603188 196.68490756]",864,0.11700545364402579,0.8829945463559742,0.6467526028755578,259200,87.13629276558733
4.70570901801477,9.686446112169456,4.6299988276135515,46.56765729179872,1.987663967554149e-07,7.133544623364909e-09,2.0589994137877962e-07,0.3507382665411233,194.7228874367804,300,"[ 37.6206507   70.45419464  31.72911006  55.80468305  38.91735465
  35.60071514  31.50455343  31.77574616  24.8267619  194.72288744]",865,0.12617749132374814,0.8738225086762519,0.6368368864650471,259500,82.6571391653653
4.739298421184591,9.722579714760183,4.6299988276135515,46.56765729179872,1.987663967554149e-07,7.133544623364909e-09,2.0589994137877962e-07,0.3532824659620416,195.68139691835518,300,"[ 35.82431658  68.37318162  35.88661234  54.84728065  41.32774389
  35.78236923  31.77243746  32.10237606  25.69514125 195.68139692]",866,0.12146752602875557,0.8785324739712445,0.6403073872087258,259800,85.98859869175868
4.759527134610018,9.74185300705024,4.6299988276135515,46.56765729179872,1.987663967554149e-07,7.133544623364909e-09,2.0589994137877962e-07,0.3523270448266563,193.93720282125855,300,"[ 34.68246508  71.03216791  34.5797833   55.53570929  38.20855355
  35.10039826  30.96814033  31.71906246  25.35881002 193.93720282]",867,0.12840852751611304,0.8715914724838869,0.6355974219137333,260100,85.65829297614785
4.741300035171993,9.721950557542465,4.6299988276135515,46.56765729179872,1.987663967554149e-07,7.133544623364909e-09,2.0589994137877962e-07,0.350651694756922,196.31668344984908,300,"[ 35.64698642  73.99754078  35.73090775  55.91555039  38.6201392
  34.01769208  31.46240897  30.86127421  25.17344136 196.31668345]",868,0.12741695587506197,0.872583044124938,0.6452652454139811,260400,84.17153372804972
4.668381254736564,9.644557431462916,4.6299988276135515,46.56765729179872,1.987663967554149e-07,7.133544623364909e-09,2.0589994137877962e-07,0.3461773491127997,194.93613487046125,300,"[ 35.49086923  72.23679409  34.15777045  53.83644374  37.21390941
  34.60901846  30.10011454  32.74753804  27.71918404 194.93613487]",869,0.12840852751611304,0.8715914724838869,0.6393158155676748,260700,86.35794372357358
4.797774934617445,9.778195194304939,4.6299988276135515,46.56765729179872,1.987663967554149e-07,7.133544623364909e-09,2.0589994137877962e-07,0.3504214320739333,193.26008298117415,300,"[ 35.40516331  71.83272514  34.56555295  56.41313248  37.53575515
  34.32759243  30.50046393  31.50895199  25.7358213  193.26008298]",870,0.12444224095190877,0.8755577590480912,0.6328705999008428,261000,84.76902283935839
4.910139588611866,9.885289850352022,4.6299988276135515,46.56765729179872,1.987663967554149e-07,7.133544623364909e-09,2.0589994137877962e-07,0.3451514341265971,193.7556057246848,300,"[ 35.55654502  73.70546329  35.71386466  53.56964154  36.09040185
  35.45637042  32.17765406  30.98748581  23.72524718 193.75560572]",871,0.13138324243926625,0.8686167575607338,0.6328705999008428,261300,86.5164393041645
4.689875727347229,9.669478029199787,4.6299988276135515,46.56765729179872,1.987663967554149e-07,7.133544623364909e-09,2.0589994137877962e-07,0.3496034742390012,196.3964952058605,300,"[ 39.6425931   74.6848992   34.12868062  57.61788833  36.65996158
  35.38513842  31.23271599  30.95557059  24.37099165 196.39649521]",872,0.11799702528507684,0.8820029747149232,0.6430342092216162,261600,86.33811113562204
4.820327915806674,9.799434785797192,4.6299988276135515,46.56765729179872,1.987663967554149e-07,7.133544623364909e-09,2.0589994137877962e-07,0.34910804237697296,193.54181207938942,300,"[ 35.98587566  73.89811385  35.65569013  54.26686148  36.39017134
  32.52614064  31.39122502  32.12913568  25.93235628 193.54181208]",873,0.11923648983639068,0.8807635101636093,0.6341100644521567,261900,83.45197395839827
4.8503989706448944,9.827500628675926,4.6299988276135515,46.56765729179872,1.987663967554149e-07,7.133544623364909e-09,2.0589994137877962e-07,0.34710283041747814,194.1320156408778,300,"[ 38.1178925   72.42421116  34.07718906  55.76598212  36.56649926
  33.95393154  30.5205976   32.80004074  24.76918287 194.13201564]",874,0.12196331184928111,0.8780366881507189,0.634853743182945,262200,86.33788009551782
4.717147407930791,9.700409546643627,4.6299988276135515,46.56765729179872,1.987663967554149e-07,7.133544623364909e-09,2.0589994137877962e-07,0.35326331109928194,195.2200790093979,300,"[ 37.65569019  76.22357585  34.68211545  58.04830701  36.29450677
  33.07704037  31.34493382  32.53884542  24.55191754 195.22007901]",875,0.10832920178482895,0.891670798215171,0.641298958849777,262500,85.01041643302095
4.987810702693307,9.971874390798893,4.6299988276135515,46.56765729179872,1.987663967554149e-07,7.133544623364909e-09,2.0589994137877962e-07,0.3540648604920201,188.97338188127657,300,"[ 37.11925386  73.50636419  34.71660863  55.10260763  35.67872684
  32.55852623  30.60621631  30.61948816  22.32169101 188.97338188]",876,0.10882498760535449,0.8911750123946455,0.6214675260287555,262800,81.93688347891997
4.846830703088084,9.830499704710158,4.6299988276135515,46.56765729179872,1.987663967554149e-07,7.133544623364909e-09,2.0589994137877962e-07,0.35367017400852724,194.58039240601147,300,"[ 37.06707415  75.27004217  35.4813828   54.9590064   35.3192086
  35.97765968  31.48043602  32.49135988  23.86935631 194.58039241]",877,0.11056023797719385,0.8894397620228062,0.6395637084779375,263100,84.89634079571293
4.800954074604808,9.783576472830486,4.6299988276135515,46.56765729179872,1.987663967554149e-07,7.133544623364909e-09,2.0589994137877962e-07,0.3526235706121215,192.6123114458641,300,"[ 35.72655258  76.12434636  36.08800328  55.66592025  36.45162435
  31.86634896  31.39088442  32.58247597  23.14273036 192.61231145]",878,0.11427863163113534,0.8857213683688646,0.6323748140803173,263400,82.79457701268787
4.943965100261307,9.930989365096378,4.6299988276135515,46.56765729179872,1.987663967554149e-07,7.133544623364909e-09,2.0589994137877962e-07,0.3570254372215194,193.35257728597506,300,"[ 37.4150303   77.04568012  36.00888139  52.9635988   37.49442201
  31.36200551  30.0645497   33.22379004  23.09234129 193.35257729]",879,0.11279127416955875,0.8872087258304413,0.6321269211700545,263700,86.77633954109525
5.056759514026322,10.040940582864621,4.6299988276135515,46.56765729179872,1.987663967554149e-07,7.133544623364909e-09,2.0589994137877962e-07,0.3541822412247401,186.86184686056973,300,"[ 36.11148081  73.35207676  32.68257444  55.55898777  34.29023145
  30.56298284  29.27252971  29.88617903  23.25093984 186.86184686]",880,0.11898859692612791,0.881011403073872,0.6155180961824492,264000,85.14354227085363
5.278911634882559,10.267273367491523,4.6299988276135515,46.56765729179872,1.987663967554149e-07,7.133544623364909e-09,2.0589994137877962e-07,0.35836290499540685,187.15433040042168,300,"[ 35.32830471  78.6617537   36.50850391  49.70956379  35.50499031
  31.72374342  28.44419126  30.03564265  22.80731504 187.1543304 ]",881,0.11031234506693109,0.8896876549330689,0.6117997025285077,264300,83.20692840894054
5.058401247599498,10.044706369731545,4.6299988276135515,46.56765729179872,1.987663967554149e-07,7.133544623364909e-09,2.0589994137877962e-07,0.3563062945184935,189.43269596330734,300,"[ 36.28685995  78.29795968  33.60876406  52.01813506  36.1715467
  31.51127344  29.68752191  30.57678123  23.33245538 189.43269596]",882,0.10932077342588002,0.89067922657412,0.6222112047595438,264600,86.90470328117794
4.873983258948418,9.853321243641744,4.6299988276135515,46.56765729179872,1.987663967554149e-07,7.133544623364909e-09,2.0589994137877962e-07,0.34933915707976815,193.5198548355669,300,"[ 34.51622937  79.40557711  35.01851246  50.21736157  37.40993213
  35.9647456   30.09712689  31.34271128  24.90020322 193.51985484]",883,0.11328705999008429,0.8867129400099157,0.6341100644521567,264900,84.67895730355227
4.925448923828954,9.903535724597683,4.6299988276135515,46.56765729179872,1.987663967554149e-07,7.133544623364909e-09,2.0589994137877962e-07,0.3480879731551734,190.84071557097874,300,"[ 36.19872525  76.62422055  34.72227369  51.60035621  34.11126466
  34.9534736   30.36020753  31.46077208  23.70285572 190.84071557]",884,0.11998016856717898,0.880019831432821,0.6251859196826971,265200,82.7610266043406
4.840422221343915,9.818973130716662,4.6299988276135515,46.56765729179872,1.987663967554149e-07,7.133544623364909e-09,2.0589994137877962e-07,0.3485520817591945,192.70773300486917,300,"[ 34.86081718  80.13504518  34.16297168  48.97464844  34.45068821
  36.86486405  30.36713204  31.78560983  24.81746523 192.707733  ]",885,0.12022806147744175,0.8797719385225583,0.6301437778879524,265500,86.45622174118125
4.993057887317747,9.971387560164617,4.6299988276135515,46.56765729179872,1.987663967554149e-07,7.133544623364909e-09,2.0589994137877962e-07,0.3483308452333121,192.40671181243928,300,"[ 36.09390051  79.57864764  34.49749635  50.12765889  35.89904676
  35.75155405  29.55477918  30.63847894  24.30732243 192.40671181]",886,0.12196331184928111,0.8780366881507189,0.6321269211700545,265800,84.22807969479274
4.909237113134702,9.887774268771603,4.6299988276135515,46.56765729179872,1.987663967554149e-07,7.133544623364909e-09,2.0589994137877962e-07,0.34853832802334955,194.34834383452818,300,"[ 36.67559553  78.96366882  34.73607154  51.90365725  36.09093652
  37.14830776  30.03872916  30.48834667  25.55683728 194.34834383]",887,0.12146752602875557,0.8785324739712445,0.6365889935547844,266100,85.62605859468302
4.725655876341263,9.707926224479886,4.6299988276135515,46.56765729179872,1.987663967554149e-07,7.133544623364909e-09,2.0589994137877962e-07,0.352271520525066,195.51626237969109,300,"[ 36.58034554  78.18507085  35.16193893  51.72521904  37.08157883
  36.5151664   31.054744    33.43038466  25.50670466 195.51626238]",888,0.11254338125929599,0.887456618740704,0.6385721368368865,266400,85.08427073418711
4.706255226345541,9.692389636682138,4.6299988276135515,46.56765729179872,1.987663967554149e-07,7.133544623364909e-09,2.0589994137877962e-07,0.3561355827230506,195.71851753337816,300,"[ 36.2058068   78.56615999  35.70840117  51.62221632  35.86441003
  37.21343855  30.75315056  30.73391022  25.92680338 195.71851753]",889,0.11576598909271195,0.884234010907288,0.6420426375805652,266700,84.45017337809634
4.784831457337861,9.768191006799738,4.6299988276135515,46.56765729179872,1.987663967554149e-07,7.133544623364909e-09,2.0589994137877962e-07,0.35336072184832884,194.86767573242022,300,"[ 35.60545173  81.46281666  33.42340475  53.50088107  37.83871042
  35.7852436   29.45776965  30.52355035  24.075975   194.86767573]",890,0.11502231036192365,0.8849776896380763,0.6388200297471492,267000,84.68671383840925
4.848351258520322,9.831959101275634,4.6299988276135515,46.56765729179872,1.987663967554149e-07,7.133544623364909e-09,2.0589994137877962e-07,0.353609015141758,192.1479590370069,300,"[ 34.98046371  75.2576706   34.36841219  51.65467303  37.86476141
  32.82109885  29.49653532  32.2905355   24.74276254 192.14795904]",891,0.12245909766980664,0.8775409023301933,0.6284085275161131,267300,84.21342882630502
4.825589227322565,9.80722374349104,4.6299988276135515,46.56765729179872,1.987663967554149e-07,7.133544623364909e-09,2.0589994137877962e-07,0.35163568855491295,194.89712967201334,300,"[ 34.77816784  78.21934259  33.98277498  53.46027188  37.9862369
  34.48855763  29.55838077  29.43899991  26.88872793 194.89712967]",892,0.1279127416955875,0.8720872583044125,0.6365889935547844,267600,82.0096660372024
4.751397151065764,9.731132773008824,4.6299988276135515,46.56765729179872,1.987663967554149e-07,7.133544623364909e-09,2.0589994137877962e-07,0.3497367943295143,193.60556709372486,300,"[ 35.65624225  75.46392713  35.73998021  52.42792298  37.90557216
  33.50640731  30.25869054  31.48277977  26.91758078 193.60556709]",893,0.12543381259295985,0.8745661874070402,0.6341100644521567,267900,84.17299206073824
4.71027698339062,9.692197872945624,4.6299988276135515,46.56765729179872,1.987663967554149e-07,7.133544623364909e-09,2.0589994137877962e-07,0.3519220619414465,195.35387617628334,300,"[ 36.93235014  77.58432074  36.38373534  52.08170806  37.95493456
  31.0288157   31.77289217  30.82541516  26.39760094 195.35387618]",894,0.1212196331184928,0.8787803668815072,0.6398116013882003,268200,84.1347317863213
4.826285179134307,9.80802951929615,4.6299988276135515,46.56765729179872,1.987663967554149e-07,7.133544623364909e-09,2.0589994137877962e-07,0.35174551254828834,195.70959423273646,300,"[ 36.47666389  77.87297704  34.01872628  52.22216503  38.7712559
  33.29564881  30.75276795  30.23587329  27.54119067 195.70959423]",895,0.124194348041646,0.875805651958354,0.6393158155676748,268500,85.9105213438922
4.714169474478733,9.691274897892178,4.6299988276135515,46.56765729179872,1.987663967554149e-07,7.133544623364909e-09,2.0589994137877962e-07,0.347106595799891,193.9488740920241,300,"[ 35.05869618  76.03459137  36.16682508  52.5998887   36.60559823
  31.04254792  31.16303748  31.74165745  26.23877423 193.94887409]",896,0.12692117005453643,0.8730788299454636,0.6336142786316311,268800,85.7082955012196
4.7839448722978295,9.758360644035239,4.6299988276135515,46.56765729179872,1.987663967554149e-07,7.133544623364909e-09,2.0589994137877962e-07,0.34441694412385165,198.2742744398705,300,"[ 36.27390976  78.09180101  35.60784476  54.56523297  38.09505463
  31.21432543  31.67229273  33.56076912  26.17005612 198.27427444]",897,0.1294000991571641,0.8705999008428359,0.646504709965295,269100,82.69265953755402
4.658468281404802,9.635913748357291,4.6299988276135515,46.56765729179872,1.987663967554149e-07,7.133544623364909e-09,2.0589994137877962e-07,0.3474466393389406,198.2801245795828,300,"[ 35.62480931  78.72743431  35.8537805   52.04648032  38.91919814
  32.0785525   32.27376609  33.19111269  26.89253128 198.28012458]",898,0.1271690629647992,0.8728309370352008,0.6492315319781854,269400,86.24895640980296
4.74819073168011,9.72559304449165,4.6299988276135515,46.56765729179872,1.987663967554149e-07,7.133544623364909e-09,2.0589994137877962e-07,0.3474034851979979,195.22521788926582,300,"[ 34.6237323   77.79328093  35.58437908  49.70408812  37.69302702
  32.3686234   28.93074764  34.34598888  26.41911873 195.22521789]",899,0.13063956370847793,0.869360436291522,0.6383242439266237,269700,85.19837927620752
4.762327168736233,9.742069048782508,4.6299988276135515,46.56765729179872,1.987663967554149e-07,7.133544623364909e-09,2.0589994137877962e-07,0.34974305243272374,192.81677914878378,300,"[ 34.85171662  76.26607135  34.99940418  51.90499993  37.40310499
  32.68683462  30.07777134  30.95150237  23.64905517 192.81677915]",900,0.12692117005453643,0.8730788299454636,0.630639563708478,270000,84.19738580110194
4.737373284441516,9.713595899198515,4.6299988276135515,46.56765729179872,1.987663967554149e-07,7.133544623364909e-09,2.0589994137877962e-07,0.3462237871434386,198.89602576216328,300,"[ 34.67879603  80.46929291  36.21815     52.70913851  37.20080981
  33.48667116  30.65244867  31.55213474  27.82135286 198.89602576]",901,0.1279127416955875,0.8720872583044125,0.6512146752602875,270300,84.96595767122098
4.713197126485637,9.692367407234746,4.6299988276135515,46.56765729179872,1.987663967554149e-07,7.133544623364909e-09,2.0589994137877962e-07,0.34917145313555686,194.64324999905477,300,"[ 36.02696641  75.30066271  34.88818468  50.1728132   37.86731931
  33.11700964  30.89956913  32.35064424  26.0931375  194.64325   ]",902,0.12444224095190877,0.8755577590480912,0.6388200297471492,270600,84.62557209923193
4.741923855067301,9.721326943473487,4.6299988276135515,46.56765729179872,1.987663967554149e-07,7.133544623364909e-09,2.0589994137877962e-07,0.349404260792628,194.57567880605808,300,"[ 35.29834323  74.72975458  34.30263457  49.06200467  36.90817988
  35.25037904  30.96366766  35.19358055  25.55585682 194.57567881]",903,0.13212692117005453,0.8678730788299455,0.6360932077342588,270900,86.2688367742154
4.605317251436546,9.584302233347628,4.6299988276135515,46.56765729179872,1.987663967554149e-07,7.133544623364909e-09,2.0589994137877962e-07,0.3489861542975317,200.15515010445318,300,"[ 35.51994059  75.79700071  36.27391917  49.83001784  39.70166658
  36.34423949  32.06950842  36.53376798  27.73891209 200.1551501 ]",904,0.12816063460585028,0.8718393653941497,0.6566683192860684,271200,86.80126579108735
4.518821840310186,9.495528282803999,4.6299988276135515,46.56765729179872,1.987663967554149e-07,7.133544623364909e-09,2.0589994137877962e-07,0.3467076148802619,197.71504942425994,300,"[ 34.84329314  74.66616827  35.33249283  50.57348789  37.06177975
  35.97967424  30.90544059  33.72047953  26.56711578 197.71504942]",905,0.1368368864650471,0.8631631135349529,0.6482399603371344,271500,84.14956350327054
4.7350436812702315,9.710440300144866,4.6299988276135515,46.56765729179872,1.987663967554149e-07,7.133544623364909e-09,2.0589994137877962e-07,0.3453977912610879,197.13605822711853,300,"[ 34.6369618   77.12011085  33.52069194  50.73655281  35.16366737
  35.70213029  30.20971066  33.7198705   27.55249778 197.13605823]",906,0.1420426375805652,0.8579573624194348,0.6467526028755578,271800,85.89302785791885
4.603408457369,9.587379440742863,4.6299988276135515,46.56765729179872,1.987663967554149e-07,7.133544623364909e-09,2.0589994137877962e-07,0.35397215576030544,199.34321772139108,300,"[ 35.44710911  78.47055134  34.75669385  50.07349304  37.30639206
  36.08355051  32.63637612  30.77109683  28.21637541 199.34321772]",907,0.13212692117005453,0.8678730788299455,0.6531978185423897,272100,86.36421477886475
4.519856479631206,9.492036073564904,4.6299988276135515,46.56765729179872,1.987663967554149e-07,7.133544623364909e-09,2.0589994137877962e-07,0.34218076632015243,200.88543873567087,300,"[ 36.32990954  75.85141813  35.77152604  52.12154966  38.15922451
  36.80662562  30.3396577   34.20576426  27.08674252 200.88543874]",908,0.1368368864650471,0.8631631135349529,0.658155676747645,272400,84.61604001291407
4.518089152230599,9.493791984380607,4.6299988276135515,46.56765729179872,1.987663967554149e-07,7.133544623364909e-09,2.0589994137877962e-07,0.34570400453646505,197.78068971791873,300,"[ 33.78352086  75.64097751  35.07655377  55.69746477  36.26808358
  35.2764768   30.09851557  31.09142494  28.5152315  197.78068972]",909,0.13931581556767478,0.8606841844323252,0.6479920674268715,272700,86.18622368341113
4.515166296376238,9.494640857065434,4.6299988276135515,46.56765729179872,1.987663967554149e-07,7.133544623364909e-09,2.0589994137877962e-07,0.3494757330756547,199.60680078435496,300,"[ 34.53500271  73.52166415  35.4227239   53.40220297  37.32642481
  36.90540408  32.25255083  34.56470867  28.34880384 199.60680078]",910,0.13262270699058007,0.8673772930094199,0.6544372830937035,273000,83.35371648356278
4.56401019773945,9.54601125199333,4.6299988276135515,46.56765729179872,1.987663967554149e-07,7.133544623364909e-09,2.0589994137877962e-07,0.35200222664032443,199.1132857768306,300,"[ 34.99007905  73.17808166  34.62308214  56.0016979   36.72835203
  37.42255856  32.45471019  33.08135536  28.22905384 199.11328578]",911,0.13584531482399603,0.8641546851760039,0.6522062469013387,273300,86.45580591934056
4.3961402331433925,9.371678825938996,4.6299988276135515,46.56765729179872,1.987663967554149e-07,7.133544623364909e-09,2.0589994137877962e-07,0.34553976518205026,204.49944216430288,300,"[ 34.87210917  73.78046235  35.42337331  57.61678713  38.13738103
  36.73180968  31.84382243  32.35390974  28.75187518 204.49944216]",912,0.14898363906792267,0.8510163609320773,0.6685671789786812,273600,86.58520045374458
4.3768156871881425,9.34978117931648,4.6299988276135515,46.56765729179872,1.987663967554149e-07,7.133544623364909e-09,2.0589994137877962e-07,0.34296666451477115,203.09225575336237,300,"[ 34.18635981  74.09166255  36.25865294  56.07354125  37.37415908
  38.11992431  31.95030365  33.61295419  28.22358736 203.09225575]",913,0.15146256817055032,0.8485374318294496,0.6643529995042142,273900,83.95284489912011
